HoleID,From_m,To_m,Zn_pct,Pb_pct,Ag_ppm,BD_tonnes_m3,LowRecovery_<=85pct
BX20-003,302.50,303.50,0.020,0.010,0.5,2.646,N
BX20-003,303.50,305.50,0.056,0.112,0.5,2.587,N
BX20-003,305.50,307.00,0.020,0.010,0.5,2.640,N
BX20-003,307.00,308.00,0.039,0.075,0.5,2.652,N
BX20-004,0.00,2.00,2.608,1.017,14.3,2.760,N
BX20-004,2.00,3.00,3.157,1.303,19.0,2.782,N
BX20-004,3.00,4.00,2.301,0.850,16.3,2.727,N
BX20-004,4.00,5.00,2.367,0.761,11.5,2.784,N
BX20-004,5.00,7.00,1.726,0.546,11.0,2.642,N
BX20-004,7.00,8.00,2.897,1.124,16.8,2.822,N
BX20-004,8.00,9.00,2.466,1.074,12.7,2.774,N
BX20-004,9.00,10.50,2.821,0.801,16.5,2.755,N
BX20-004,10.50,11.50,2.953,1.030,20.6,2.809,N
BX20-004,11.50,13.50,3.457,1.212,21.1,2.850,N
BX20-004,13.50,14.50,2.825,0.976,16.8,2.782,N
BX20-004,14.50,16.50,2.933,0.797,20.0,2.785,N
BX20-004,16.50,17.50,3.354,1.052,23.2,2.819,N
BX20-004,17.50,18.50,3.355,0.895,15.7,2.808,N
BX20-004,18.50,20.00,3.041,1.162,17.5,2.791,N
BX20-004,20.00,21.00,2.889,1.049,16.5,2.782,N
BX20-004,21.00,22.50,3.584,1.329,19.0,2.812,N
BX20-004,22.50,24.00,3.235,1.196,17.7,2.742,N
BX20-004,24.00,25.00,3.268,1.380,21.1,2.838,N
BX20-004,25.00,26.00,2.903,1.025,17.3,2.854,N
BX20-004,26.00,27.50,3.542,1.225,21.5,2.841,N
BX20-004,27.50,28.50,3.348,1.134,24.8,2.804,N
BX20-004,28.50,29.50,3.015,1.152,18.6,2.843,N
BX20-004,29.50,31.00,3.622,1.383,22.5,2.818,N
BX20-004,31.00,32.50,4.500,1.661,29.2,2.914,N
BX20-004,32.50,33.50,3.749,1.566,21.1,2.806,N
BX20-004,33.50,34.50,4.208,1.477,28.0,2.882,N
BX20-004,34.50,35.50,3.795,1.420,22.0,2.829,N
BX20-004,35.50,37.50,4.393,1.601,28.5,2.884,N
BX20-004,37.50,39.00,4.795,1.634,29.7,2.910,N
BX20-004,39.00,40.00,3.841,1.236,22.4,2.857,N
BX20-004,40.00,42.00,4.341,1.498,25.1,2.841,N
BX20-004,42.00,43.00,4.413,1.638,27.9,2.887,N
BX20-004,43.00,44.00,3.894,1.317,24.5,2.926,N
BX20-004,44.00,46.00,5.408,1.918,32.1,2.949,N
BX20-004,46.00,47.50,3.693,1.388,18.9,2.828,N
BX20-004,47.50,48.50,4.323,1.474,24.4,2.888,N
BX20-004,48.50,49.50,4.175,1.332,23.4,2.875,N
BX20-004,49.50,50.50,4.483,1.683,25.5,2.860,N
BX20-004,50.50,51.50,4.350,1.261,28.4,2.887,N
BX20-004,51.50,53.00,4.658,1.598,31.0,2.919,N
BX20-004,53.00,55.00,4.179,1.372,24.2,2.851,N
BX20-004,55.00,56.00,4.297,1.474,29.3,2.868,N
BX20-004,56.00,57.00,4.115,1.381,24.3,2.858,N
BX20-004,57.00,59.00,5.173,1.634,31.1,2.950,N
BX20-004,59.00,60.00,5.235,1.816,30.5,2.908,N
BX20-004,60.00,61.00,4.729,1.647,29.5,2.894,N
BX20-004,61.00,62.50,5.132,1.678,29.2,2.866,Y
BX20-004,62.50,63.50,4.368,1.499,27.2,2.860,N
BX20-004,63.50,65.00,4.987,1.797,26.1,2.942,Y
BX20-004,65.00,66.00,4.711,1.732,28.7,2.923,N
BX20-004,66.00,67.00,5.455,1.883,31.7,2.914,N
BX20-004,67.00,68.00,5.039,1.744,29.5,2.930,N
BX20-004,68.00,69.50,5.003,1.817,34.0,2.892,N
BX20-004,69.50,71.00,5.023,1.852,28.6,2.884,N
BX20-004,71.00,73.00,5.719,1.795,34.4,2.898,N
BX20-004,73.00,74.00,5.655,2.189,33.8,2.994,N
BX20-004,74.00,76.00,5.872,1.984,37.5,2.964,N
BX20-004,76.00,77.00,5.916,2.086,36.9,2.994,N
BX20-004,77.00,78.00,6.577,2.232,37.0,2.979,N
BX20-004,78.00,79.00,5.933,2.190,36.4,2.985,N
BX20-004,79.00,80.00,6.092,2.286,36.7,3.012,N
BX20-004,80.00,81.50,5.834,2.146,32.5,2.977,N
BX20-004,81.50,83.00,5.978,2.176,31.2,2.958,N
BX20-004,83.00,85.00,5.099,1.904,31.3,2.871,N
BX20-004,85.00,86.00,5.978,2.198,37.4,2.951,N
BX20-004,86.00,87.00,6.341,2.183,36.9,3.020,N
BX20-004,87.00,88.00,6.510,2.334,41.2,2.954,N
BX20-004,88.00,89.50,5.833,2.081,34.5,2.986,N
BX20-004,89.50,91.50,6.477,2.355,35.4,2.977,N
BX20-004,91.50,92.50,6.459,2.442,35.7,3.014,Y
BX20-004,92.50,93.50,6.119,2.127,32.5,2.996,N
BX20-004,93.50,95.50,6.767,2.296,41.0,3.004,N
BX20-004,95.50,96.50,6.160,2.185,34.9,3.004,N
BX20-004,96.50,98.50,6.271,2.113,39.5,2.954,N
BX20-004,98.50,100.00,7.063,2.511,43.4,3.036,N
BX20-004,100.00,101.00,6.461,2.351,38.3,3.024,N
BX20-004,101.00,102.50,7.025,2.443,43.1,3.131,N
BX20-004,102.50,103.50,6.828,2.391,39.0,3.003,N
BX20-004,103.50,105.50,6.288,2.122,39.4,2.950,N
BX20-004,105.50,106.50,6.164,1.967,42.5,2.975,N
BX20-004,106.50,107.50,7.388,2.576,44.7,3.071,N
BX20-004,107.50,108.50,7.421,2.725,45.0,3.106,Y
BX20-004,108.50,109.50,6.640,2.324,41.0,2.974,Y
BX20-004,109.50,110.50,6.466,2.307,36.7,3.017,N
BX20-004,110.50,112.00,7.022,2.392,38.3,2.964,N
BX20-004,112.00,113.50,7.209,2.380,41.6,3.004,N
BX20-004,113.50,115.00,7.245,2.630,41.3,3.088,N
BX20-004,115.00,116.00,6.993,2.217,41.9,3.014,N
BX20-004,116.00,117.50,6.580,2.277,39.0,2.990,N
BX20-004,117.50,119.50,7.231,2.490,42.9,3.055,N
BX20-004,119.50,121.50,7.074,2.482,44.6,3.066,N
BX20-004,121.50,123.00,6.927,2.543,40.8,3.032,N
BX20-004,123.00,124.50,7.483,2.554,46.1,3.058,N
BX20-004,124.50,125.50,6.968,2.561,40.3,3.023,N
BX20-004,125.50,127.00,6.774,2.462,40.7,3.029,N
BX20-004,127.00,128.50,7.929,2.828,48.9,3.120,N
BX20-004,128.50,129.50,7.480,2.519,42.2,3.026,N
BX20-004,129.50,131.50,6.935,2.387,42.7,3.024,N
BX20-004,131.50,133.50,7.061,2.482,41.1,3.020,N
BX20-004,133.50,134.50,7.818,2.612,47.8,3.053,N
BX20-004,134.50,135.50,7.256,2.538,43.3,3.065,N
BX20-004,135.50,136.50,7.808,2.793,43.5,3.100,N
BX20-004,136.50,138.50,7.376,2.576,40.9,3.094,N
BX20-004,138.50,140.00,8.085,2.653,47.8,3.088,N
BX20-004,140.00,141.50,7.908,3.022,45.2,3.111,Y
BX20-004,141.50,142.50,7.684,2.756,44.8,3.068,N
BX20-004,142.50,143.50,7.671,2.682,42.4,3.094,N
BX20-004,143.50,144.50,8.239,2.680,51.2,3.050,N
BX20-004,144.50,146.00,6.997,2.527,41.6,3.025,N
BX20-005,0.00,1.00,0.840,0.306,3.7,2.666,N
BX20-005,1.00,3.00,1.134,0.357,7.0,2.732,N
BX20-005,3.00,4.00,1.231,0.308,10.5,2.691,N
BX20-005,4.00,5.50,1.286,0.311,7.4,2.686,N
BX20-005,5.50,6.50,1.772,0.611,10.7,2.754,N
BX20-005,6.50,7.50,0.818,0.430,5.6,2.679,N
BX20-005,7.50,8.50,0.994,0.262,6.3,2.647,N
BX20-005,8.50,10.50,1.872,0.689,8.9,2.792,N
BX20-005,10.50,11.50,0.269,0.233,1.8,2.671,N
BX20-005,11.50,13.00,0.804,0.463,6.4,2.670,N
BX20-005,13.00,14.50,1.412,0.553,6.0,2.722,N
BX20-005,14.50,16.00,1.856,0.553,6.7,2.712,N
BX20-005,16.00,18.00,1.301,0.472,10.3,2.748,Y
BX20-005,18.00,20.00,0.836,0.287,4.5,2.666,N
BX20-005,20.00,21.00,0.641,0.272,4.7,2.666,N
BX20-005,21.00,23.00,1.748,0.433,10.1,2.739,N
BX20-005,23.00,24.00,1.808,0.604,8.8,2.710,N
BX20-005,24.00,25.00,1.107,0.376,5.6,2.684,N
BX20-005,25.00,26.50,1.520,0.542,10.4,2.684,N
BX20-005,26.50,27.50,1.124,0.505,6.7,2.646,N
BX20-005,27.50,29.50,1.655,0.404,13.2,2.723,N
BX20-005,29.50,31.00,1.491,0.432,5.8,2.711,N
BX20-005,31.00,32.00,1.889,0.684,9.1,2.719,N
BX20-005,32.00,33.00,1.172,0.613,5.8,2.764,N
BX20-005,33.00,34.00,1.833,0.644,10.0,2.730,N
BX20-005,34.00,35.00,0.572,0.267,2.7,2.653,N
BX20-005,35.00,36.00,1.297,0.530,7.0,2.703,N
BX20-005,36.00,37.00,1.691,0.488,13.2,2.689,N
BX20-005,37.00,38.00,1.856,0.617,13.0,2.737,N
BX20-005,38.00,39.50,2.816,0.927,18.2,2.760,N
BX20-005,39.50,40.50,2.136,0.810,12.4,2.781,N
BX20-005,40.50,41.50,1.538,0.529,5.6,2.752,N
BX20-005,41.50,43.00,1.767,0.661,7.9,2.722,N
BX20-005,43.00,44.00,1.856,0.661,14.3,2.732,N
BX20-005,44.00,46.00,1.386,0.560,8.5,2.686,N
BX20-005,46.00,47.00,1.615,0.527,11.1,2.742,N
BX20-005,47.00,48.50,2.038,0.775,11.8,2.679,Y
BX20-005,48.50,49.50,2.566,0.814,15.0,2.799,Y
BX20-005,49.50,51.00,2.057,0.700,10.6,2.739,N
BX20-005,51.00,52.50,1.555,0.431,8.9,2.713,N
BX20-005,52.50,54.00,2.346,0.826,16.3,2.805,N
BX20-005,54.00,55.50,1.979,0.778,14.3,2.752,N
BX20-005,55.50,56.50,2.326,0.633,17.1,2.762,N
BX20-005,56.50,58.00,2.263,0.714,15.3,2.759,N
BX20-005,58.00,60.00,2.122,0.677,11.4,2.761,N
BX20-005,60.00,62.00,2.389,0.946,12.4,2.757,N
BX20-005,62.00,63.50,2.413,0.914,16.2,2.745,N
BX20-005,63.50,64.50,2.175,0.646,11.1,2.692,N
BX20-005,64.50,65.50,2.478,1.129,13.0,2.705,N
BX20-005,65.50,66.50,2.068,0.718,12.4,2.750,N
BX20-005,66.50,67.50,2.552,0.883,13.8,2.754,N
BX20-005,67.50,69.50,2.804,0.967,18.2,2.798,N
BX20-005,69.50,70.50,2.762,0.909,18.9,2.781,Y
BX20-005,70.50,72.50,2.112,0.800,16.1,2.789,N
BX20-005,72.50,73.50,2.387,0.677,12.0,2.803,Y
BX20-005,73.50,74.50,2.235,0.825,14.2,2.747,N
BX20-005,74.50,75.50,3.117,1.175,18.7,2.820,N
BX20-005,75.50,77.50,2.682,0.997,16.0,2.773,N
BX20-005,77.50,79.00,2.398,0.848,19.7,2.736,N
BX20-005,79.00,80.00,2.323,0.775,13.5,2.780,N
BX20-005,80.00,81.00,2.879,0.977,14.8,2.761,N
BX20-005,81.00,82.00,3.015,1.044,16.5,2.809,N
BX20-005,82.00,83.00,3.871,1.296,25.3,2.823,N
BX20-005,83.00,84.50,3.063,1.194,18.5,2.845,N
BX20-005,84.50,85.50,2.907,1.027,17.2,2.851,N
BX20-005,85.50,86.50,3.292,1.197,23.9,2.812,N
BX20-005,86.50,88.50,1.845,0.691,13.3,2.778,N
BX20-005,88.50,90.00,2.958,1.164,15.6,2.775,N
BX20-005,90.00,91.50,3.542,1.360,21.8,2.803,N
BX20-005,91.50,93.50,3.114,1.136,18.9,2.833,N
BX20-005,93.50,94.50,2.698,1.156,16.0,2.814,N
BX20-005,94.50,95.50,3.310,1.150,19.1,2.814,N
BX20-005,95.50,97.50,3.492,1.262,22.8,2.857,N
BX20-005,97.50,98.50,3.300,1.185,21.9,2.810,N
BX20-005,98.50,100.00,3.300,1.274,18.7,2.771,N
BX20-005,100.00,101.00,3.089,0.993,21.8,2.817,N
BX20-005,101.00,102.50,3.306,1.225,20.6,2.856,N
BX20-005,102.50,104.00,3.546,1.059,24.0,2.819,N
BX20-005,104.00,105.00,3.091,1.210,16.2,2.813,N
BX20-005,105.00,106.00,4.047,1.465,27.1,2.865,N
BX20-005,106.00,107.50,3.263,1.158,19.7,2.771,N
BX20-005,107.50,109.00,3.363,1.009,17.4,2.756,N
BX20-005,109.00,110.50,3.185,1.118,18.5,2.828,Y
BX20-005,110.50,112.50,3.496,1.146,18.7,2.804,N
BX20-005,112.50,114.50,4.113,1.526,22.0,2.881,N
BX20-005,114.50,115.50,3.400,1.318,19.0,2.873,N
BX20-005,115.50,117.50,3.072,1.067,17.0,2.816,N
BX20-005,117.50,119.00,3.867,1.308,24.4,2.878,N
BX20-005,119.00,120.00,4.116,1.348,26.0,2.876,N
BX20-005,120.00,121.00,3.687,1.393,18.8,2.880,N
BX20-005,121.00,122.00,4.089,1.308,24.2,2.869,N
BX20-005,122.00,123.00,3.610,1.364,21.8,2.830,N
BX20-005,123.00,124.00,4.472,1.679,27.9,2.849,N
BX20-005,124.00,125.50,3.510,1.137,23.5,2.813,N
BX20-005,125.50,127.50,3.828,1.323,20.2,2.838,N
BX20-005,127.50,128.50,4.149,1.472,26.3,2.875,Y
BX20-005,128.50,130.50,3.986,1.225,19.7,2.838,N
BX20-005,130.50,131.50,4.314,1.511,26.2,2.898,N
BX20-005,131.50,132.50,4.104,1.401,23.0,2.883,N
BX20-005,132.50,133.50,4.031,1.178,22.7,2.850,N
BX20-005,133.50,134.50,3.867,1.455,25.8,2.855,N
BX20-005,134.50,135.50,3.603,1.327,20.1,2.836,N
BX20-005,135.50,136.50,4.165,1.354,23.7,2.875,N
BX20-005,136.50,138.50,3.594,1.449,18.7,2.867,N
BX20-005,138.50,139.50,3.471,1.305,21.1,2.852,N
BX20-005,139.50,141.50,4.211,1.496,25.5,2.855,N
BX20-005,141.50,143.00,3.606,1.112,24.4,2.809,N
BX20-005,143.00,144.00,3.912,1.334,22.9,2.839,N
BX20-005,144.00,146.00,4.193,1.617,25.9,2.868,N
BX20-005,146.00,147.00,4.248,1.545,28.8,2.886,N
BX20-005,147.00,148.50,4.815,1.799,29.0,2.865,N
BX20-005,148.50,150.00,4.297,1.422,22.9,2.824,N
BX20-005,150.00,151.50,4.395,1.660,25.1,2.892,N
BX20-005,151.50,153.50,4.005,1.175,22.4,2.893,N
BX20-005,153.50,154.50,4.376,1.735,29.2,2.863,Y
BX20-005,154.50,155.50,4.754,1.688,28.7,2.941,N
BX20-005,155.50,156.50,5.445,1.949,30.0,2.957,N
BX20-005,156.50,157.50,4.986,1.781,28.7,2.931,N
BX20-005,157.50,158.50,4.525,1.499,23.1,2.860,N
BX20-005,158.50,159.50,4.606,1.564,27.5,2.867,N
BX20-005,159.50,161.50,4.613,1.636,30.5,2.913,N
BX20-005,161.50,162.50,4.118,1.458,26.1,2.913,N
BX20-005,162.50,163.50,3.785,1.218,22.2,2.837,N
BX20-005,163.50,164.50,4.418,1.572,23.0,2.884,N
BX20-005,164.50,165.50,4.284,1.301,26.4,2.859,N
BX20-005,165.50,166.50,4.552,1.587,27.9,2.903,N
BX20-005,166.50,168.50,4.746,1.572,32.6,2.868,N
BX20-005,168.50,169.50,4.447,1.572,24.6,2.893,N
BX20-005,169.50,171.50,3.708,1.350,22.8,2.859,N
BX20-005,171.50,172.50,4.638,1.700,26.6,2.896,N
BX20-005,172.50,173.50,4.420,1.554,30.3,2.942,N
BX20-005,173.50,175.50,5.277,1.797,33.5,2.896,N
BX20-005,175.50,177.00,4.810,1.691,29.5,2.917,N
BX20-005,177.00,178.00,4.851,1.696,28.7,2.888,N
BX20-005,178.00,179.00,4.661,1.719,27.4,2.955,N
BX20-005,179.00,180.00,4.552,1.614,27.0,2.834,N
BX20-005,180.00,181.50,3.959,1.459,22.3,2.846,N
BX20-005,181.50,183.00,4.537,1.616,26.1,2.887,N
BX20-005,183.00,184.00,4.535,1.567,28.2,2.918,N
BX20-005,184.00,185.50,4.872,1.872,26.7,2.910,N
BX20-005,185.50,186.50,4.671,1.652,30.4,2.891,N
BX20-005,186.50,187.50,4.371,1.553,22.9,2.835,N
BX20-005,187.50,189.50,4.588,1.481,24.0,2.914,N
BX20-005,189.50,190.50,4.293,1.716,25.7,2.889,N
BX20-005,190.50,192.00,4.941,1.730,30.4,2.917,N
BX20-005,192.00,193.00,5.413,1.926,31.8,2.961,N
BX20-005,193.00,195.00,5.544,1.861,34.0,2.914,N
BX20-005,195.00,197.00,4.986,1.631,27.8,2.951,Y
BX20-005,197.00,198.50,4.780,1.532,25.0,2.846,N
BX20-005,198.50,200.50,4.089,1.240,23.2,2.857,N
BX20-005,200.50,202.00,5.051,1.660,30.3,2.918,N
BX20-005,202.00,203.50,4.721,1.674,30.4,2.958,N
BX20-005,203.50,204.50,4.823,1.641,25.7,2.919,N
BX20-005,204.50,206.50,4.484,1.510,27.6,2.874,N
BX20-005,206.50,208.00,4.395,1.566,29.0,2.845,N
BX20-005,208.00,209.00,4.385,1.532,25.1,2.886,N
BX20-005,209.00,210.00,4.043,1.479,24.2,2.841,N
BX20-005,210.00,211.00,5.139,1.775,28.9,2.948,N
BX20-005,211.00,212.50,4.661,1.765,26.6,2.886,N
BX20-005,212.50,213.50,5.168,1.826,33.4,2.943,N
BX20-005,213.50,214.00,5.309,1.973,27.2,2.961,N
BX20-006,0.00,1.00,0.020,0.010,1.5,2.618,N
BX20-006,1.00,2.50,0.040,0.063,0.5,2.580,N
BX20-006,2.50,4.50,0.020,0.017,0.5,2.631,N
BX20-006,4.50,6.00,0.193,0.137,0.5,2.577,Y
BX20-006,6.00,7.00,0.218,0.024,3.3,2.649,N
BX20-006,7.00,9.00,0.451,0.119,3.8,2.693,N
BX20-006,9.00,10.00,0.418,0.146,1.9,2.674,N
BX20-006,10.00,11.50,0.025,0.013,0.5,2.639,N
BX20-006,11.50,13.00,0.171,0.150,0.6,2.636,N
BX20-006,13.00,14.00,0.020,0.010,0.5,2.703,N
BX20-006,14.00,16.00,0.317,0.201,0.5,2.669,N
BX20-006,16.00,17.50,0.267,0.261,2.9,2.674,N
BX20-006,17.50,19.00,0.020,0.010,0.8,2.617,N
BX20-006,19.00,20.00,0.977,0.344,5.3,2.699,N
BX20-006,20.00,21.50,0.580,0.395,2.2,2.683,N
BX20-006,21.50,22.50,0.020,0.010,3.1,2.627,N
BX20-006,22.50,23.50,0.354,0.275,3.0,2.638,N
BX20-006,23.50,25.00,0.541,0.044,0.5,2.678,N
BX20-006,25.00,26.00,0.439,0.094,3.3,2.627,N
BX20-006,26.00,27.00,0.358,0.114,5.4,2.664,N
BX20-006,27.00,29.00,0.301,0.122,2.8,2.621,N
BX20-006,29.00,30.00,0.275,0.059,3.5,2.632,N
BX20-006,30.00,31.00,0.493,0.156,0.5,2.661,N
BX20-006,31.00,33.00,0.170,0.151,0.5,2.669,N
BX20-006,33.00,34.50,0.907,0.318,5.8,2.684,N
BX20-006,34.50,36.00,0.828,0.227,3.1,2.681,N
BX20-006,36.00,37.00,0.432,0.129,2.6,2.660,N
BX20-006,37.00,38.00,0.604,0.322,5.9,2.678,N
BX20-006,38.00,39.00,0.481,0.165,6.3,2.655,N
BX20-006,39.00,40.00,0.485,0.043,5.1,2.661,N
BX20-006,40.00,41.50,0.144,0.024,0.5,2.647,N
BX20-006,41.50,42.50,0.760,0.166,5.3,2.671,N
BX20-006,42.50,43.50,0.701,0.064,3.0,2.656,N
BX20-006,43.50,45.50,0.855,0.392,8.6,2.645,N
BX20-006,45.50,47.00,0.771,0.238,2.5,2.682,N
BX20-006,47.00,48.50,0.573,0.035,4.4,2.616,N
BX20-006,48.50,50.50,0.804,0.370,4.2,2.632,N
BX20-006,50.50,51.50,0.651,0.183,0.8,2.643,N
BX20-006,51.50,52.50,0.347,0.104,1.9,2.667,N
BX20-006,52.50,53.50,1.244,0.447,8.0,2.673,N
BX20-006,53.50,54.50,0.760,0.226,5.1,2.598,N
BX20-006,54.50,55.50,0.898,0.203,5.5,2.677,N
BX20-006,55.50,57.00,0.907,0.111,5.8,2.677,N
BX20-006,57.00,58.50,0.859,0.391,2.8,2.645,N
BX20-006,58.50,60.00,0.907,0.219,5.4,2.636,N
BX20-006,60.00,61.50,0.876,0.439,3.7,2.684,N
BX20-006,61.50,62.50,0.828,0.461,1.9,2.654,N
BX20-006,62.50,63.50,1.493,0.428,9.6,2.750,N
BX20-006,63.50,65.00,0.829,0.212,4.0,2.670,N
BX20-006,65.00,66.50,0.770,0.252,6.8,2.681,N
BX20-006,66.50,67.50,0.162,0.035,0.5,2.682,N
BX20-006,67.50,69.50,0.542,0.038,1.7,2.672,N
BX20-006,69.50,70.50,1.109,0.524,6.0,2.717,N
BX20-006,70.50,71.50,0.664,0.201,1.2,2.649,N
BX20-006,71.50,72.50,1.189,0.461,5.4,2.734,N
BX20-006,72.50,74.50,1.265,0.411,8.7,2.708,N
BX20-006,74.50,76.50,1.484,0.775,9.8,2.714,N
BX20-006,76.50,78.00,1.211,0.301,7.6,2.764,N
BX20-006,78.00,79.50,1.415,0.500,13.0,2.725,N
BX20-006,79.50,80.50,1.229,0.617,6.3,2.667,N
BX20-006,80.50,82.00,1.332,0.367,6.7,2.670,N
BX20-006,82.00,83.50,0.834,0.314,3.7,2.661,N
BX20-006,83.50,85.00,1.356,0.363,8.3,2.674,N
BX20-006,85.00,86.00,0.823,0.374,3.9,2.674,N
BX20-006,86.00,88.00,0.989,0.317,7.2,2.748,N
BX20-006,88.00,90.00,1.227,0.428,10.4,2.672,N
BX20-006,90.00,91.00,1.767,0.543,8.2,2.741,N
BX20-006,91.00,92.00,2.047,0.493,11.9,2.734,N
BX20-006,92.00,93.00,0.996,0.356,6.6,2.687,N
BX20-006,93.00,94.50,1.016,0.273,5.6,2.706,N
BX20-006,94.50,96.00,1.335,0.609,8.4,2.685,N
BX20-006,96.00,97.50,1.331,0.398,9.6,2.693,N
BX20-006,97.50,99.50,1.720,0.519,9.7,2.764,N
BX20-006,99.50,101.50,0.847,0.146,3.5,2.667,N
BX20-006,101.50,103.00,1.593,0.503,8.5,2.717,N
BX20-006,103.00,104.00,1.462,0.391,11.4,2.694,N
BX20-006,104.00,105.00,1.336,0.470,8.5,2.696,N
BX20-006,105.00,107.00,1.598,0.369,5.0,2.681,N
BX20-006,107.00,108.00,1.055,0.270,6.9,2.720,N
BX20-006,108.00,110.00,2.086,0.948,14.8,2.763,N
BX20-006,110.00,111.00,1.368,0.520,10.6,2.711,N
BX20-006,111.00,113.00,1.735,0.545,6.4,2.740,N
BX20-006,113.00,114.50,2.224,0.712,13.5,2.736,N
BX20-006,114.50,115.50,1.848,0.790,8.5,2.750,N
BX20-006,115.50,117.50,1.848,0.599,12.3,2.676,N
BX20-006,117.50,119.50,1.155,0.382,4.2,2.608,N
BX20-006,119.50,120.50,1.833,0.770,7.2,2.741,N
BX20-006,120.50,122.50,2.281,0.869,14.1,2.800,N
BX20-006,122.50,123.50,1.850,0.571,10.9,2.782,N
BX20-006,123.50,124.50,2.090,0.824,12.3,2.765,N
BX20-006,124.50,126.00,2.615,1.104,14.7,2.743,N
BX20-006,126.00,127.00,2.319,0.918,13.2,2.761,N
BX20-006,127.00,128.50,2.662,0.894,18.5,2.841,N
BX20-006,128.50,130.50,2.528,0.885,19.4,2.812,N
BX20-006,130.50,131.50,2.590,0.847,12.9,2.810,N
BX20-006,131.50,132.50,2.487,0.909,14.9,2.778,N
BX20-006,132.50,134.50,2.399,0.673,10.9,2.725,N
BX20-006,134.50,136.50,2.482,0.997,20.1,2.698,N
BX20-006,136.50,137.50,2.929,0.975,18.0,2.739,N
BX20-006,137.50,139.50,2.222,0.724,13.7,2.776,N
BX20-006,139.50,140.50,2.509,0.950,14.0,2.846,N
BX20-006,140.50,142.50,2.464,0.811,13.4,2.759,N
BX20-006,142.50,144.50,2.363,0.849,14.3,2.734,N
BX20-006,144.50,146.50,3.009,1.000,16.7,2.803,N
BX20-006,146.50,147.50,3.078,0.966,18.5,2.826,N
BX20-006,147.50,148.50,2.718,0.968,14.1,2.782,N
BX20-006,148.50,149.50,2.351,0.744,14.7,2.727,N
BX20-006,149.50,151.00,3.364,0.960,19.9,2.815,N
BX20-006,151.00,152.50,2.835,0.996,15.9,2.763,N
BX20-006,152.50,154.00,2.784,0.898,17.5,2.829,N
BX20-006,154.00,156.00,3.487,1.236,23.2,2.812,N
BX20-006,156.00,157.00,3.396,1.189,22.8,2.844,N
BX20-006,157.00,158.00,2.932,1.092,19.3,2.776,N
BX20-006,158.00,159.00,3.430,1.176,17.0,2.825,N
BX20-006,159.00,160.00,3.311,1.261,20.8,2.844,N
BX20-006,160.00,161.00,3.205,1.194,16.2,2.819,N
BX20-006,161.00,162.50,3.018,1.122,18.5,2.816,N
BX20-006,162.50,164.00,3.581,1.236,21.7,2.904,N
BX20-007,0.00,1.50,0.020,0.010,0.5,2.638,N
BX20-007,1.50,3.00,0.020,0.082,3.9,2.642,N
BX20-007,3.00,4.00,0.020,0.101,1.8,2.586,N
BX20-007,4.00,5.50,0.020,0.103,2.2,2.632,N
BX20-007,5.50,6.50,0.020,0.050,2.5,2.582,N
BX20-007,6.50,8.00,0.020,0.010,0.5,2.571,N
BX20-007,8.00,9.50,0.020,0.010,0.5,2.596,N
BX20-007,9.50,10.50,0.020,0.010,0.7,2.590,N
BX20-007,10.50,11.50,0.548,0.184,4.9,2.611,N
BX20-007,11.50,13.00,0.254,0.019,0.5,2.657,N
BX20-007,13.00,15.00,0.028,0.083,4.5,2.620,N
BX20-007,15.00,16.00,0.055,0.047,0.5,2.593,N
BX20-007,16.00,17.00,0.172,0.010,0.5,2.609,N
BX20-007,17.00,18.00,0.020,0.010,1.4,2.599,N
BX20-007,18.00,19.50,0.020,0.044,2.1,2.632,N
BX20-007,19.50,20.50,0.443,0.285,4.5,2.601,N
BX20-007,20.50,21.50,0.306,0.194,1.8,2.644,N
BX20-007,21.50,23.50,0.020,0.010,2.2,2.587,N
BX20-007,23.50,25.00,0.728,0.315,3.5,2.652,N
BX20-007,25.00,27.00,0.020,0.035,0.5,2.640,N
BX20-007,27.00,28.50,0.020,0.010,2.3,2.612,N
BX20-007,28.50,29.50,0.020,0.010,0.5,2.593,N
BX20-007,29.50,31.50,0.092,0.064,0.5,2.533,N
BX20-007,31.50,33.50,0.020,0.010,0.5,2.660,N
BX20-007,33.50,35.50,0.169,0.097,0.5,2.612,N
BX20-007,35.50,36.50,0.054,0.090,0.5,2.618,N
BX20-007,36.50,38.50,0.076,0.206,0.5,2.684,N
BX20-007,38.50,39.50,0.020,0.048,0.5,2.638,N
BX20-007,39.50,40.50,0.020,0.010,1.5,2.583,N
BX20-007,40.50,41.50,0.148,0.138,0.5,2.599,N
BX20-007,41.50,43.00,0.020,0.152,3.6,2.644,N
BX20-007,43.00,45.00,0.020,0.051,3.1,2.611,N
BX20-007,45.00,46.00,0.614,0.390,1.7,2.665,N
BX20-007,46.00,47.00,0.020,0.026,0.5,2.637,N
BX20-007,47.00,48.00,0.020,0.010,0.5,2.580,N
BX20-007,48.00,49.00,0.215,0.201,0.5,2.617,N
BX20-007,49.00,51.00,0.485,0.334,3.4,2.644,N
BX20-007,51.00,52.50,0.020,0.050,0.5,2.633,N
BX20-007,52.50,54.00,0.020,0.078,0.5,2.648,N
BX20-007,54.00,55.00,0.297,0.189,1.6,2.645,N
BX20-007,55.00,56.50,0.020,0.010,0.9,2.579,N
BX20-007,56.50,58.50,0.065,0.010,0.6,2.614,Y
