HoleID,From_m,To_m,Zn_pct,Pb_pct,Ag_ppm,BD_tonnes_m3,LowRecovery_<=85pct
BX20-003,207.00,208.00,3.645,1.312,24.4,2.825,N
BX20-003,208.00,209.50,3.911,1.366,22.0,2.845,N
BX20-003,209.50,211.00,3.530,1.310,23.0,2.791,N
BX20-003,211.00,212.00,4.411,1.674,24.1,2.878,Y
BX20-003,212.00,214.00,3.529,1.257,22.0,2.841,N
BX20-003,214.00,216.00,3.401,1.216,20.1,2.839,N
BX20-003,216.00,217.00,3.655,1.305,21.1,2.837,N
BX20-003,217.00,218.50,4.031,1.415,26.1,2.851,N
BX20-003,218.50,220.50,3.910,1.354,22.9,2.885,N
BX20-003,220.50,222.50,3.869,1.252,22.8,2.829,N
BX20-003,222.50,223.50,4.073,1.286,21.0,2.836,N
BX20-003,223.50,224.50,3.515,1.165,21.7,2.805,N
BX20-003,224.50,225.50,4.317,1.636,25.3,2.898,N
BX20-003,225.50,227.00,3.664,1.260,21.1,2.807,N
BX20-003,227.00,228.00,3.853,1.462,24.5,2.857,N
BX20-003,228.00,230.00,4.061,1.410,23.5,2.888,N
BX20-003,230.00,231.00,4.030,1.396,26.0,2.866,N
BX20-003,231.00,233.00,3.475,1.291,17.4,2.808,N
BX20-003,233.00,234.50,3.246,1.152,19.3,2.794,N
BX20-003,234.50,236.50,3.381,1.310,22.8,2.799,N
BX20-003,236.50,238.50,3.469,1.382,20.5,2.874,N
BX20-003,238.50,240.00,3.675,1.191,24.0,2.884,N
BX20-003,240.00,241.00,3.584,1.276,24.3,2.829,N
BX20-003,241.00,242.50,3.485,1.226,22.9,2.880,N
BX20-003,242.50,243.50,3.105,1.054,18.1,2.778,N
BX20-003,243.50,245.00,3.374,1.164,18.6,2.822,N
BX20-003,245.00,246.50,3.956,1.276,24.9,2.895,N
BX20-003,246.50,247.50,3.835,1.379,22.3,2.875,N
BX20-003,247.50,249.50,3.714,1.343,23.0,2.859,N
BX20-003,249.50,250.50,3.775,1.260,21.9,2.846,N
BX20-003,250.50,252.50,3.434,1.136,16.0,2.776,N
BX20-003,252.50,253.50,3.418,1.122,21.2,2.807,N
BX20-003,253.50,254.50,3.229,1.222,22.3,2.800,N
BX20-003,254.50,256.00,3.329,1.069,20.2,2.744,N
BX20-003,256.00,257.00,3.132,1.218,22.2,2.808,N
BX20-003,257.00,259.00,2.762,1.041,16.5,2.744,Y
BX20-003,259.00,261.00,2.869,0.838,19.8,2.792,N
BX20-003,261.00,262.00,2.958,1.094,17.0,2.758,N
BX20-003,262.00,264.00,2.717,1.078,18.0,2.814,N
BX20-003,264.00,266.00,3.014,1.173,16.5,2.783,N
BX20-003,266.00,267.00,2.849,0.998,18.9,2.752,N
BX20-003,267.00,268.50,2.704,1.072,18.7,2.769,N
BX20-003,268.50,270.00,2.912,1.084,13.3,2.850,N
BX20-003,270.00,271.00,3.947,1.233,21.2,2.811,N
BX20-003,271.00,272.50,2.713,0.936,15.7,2.778,N
BX20-003,272.50,274.00,3.474,1.112,22.0,2.807,N
BX20-003,274.00,276.00,2.939,0.841,17.8,2.790,N
BX20-003,276.00,278.00,2.661,0.902,17.6,2.831,N
BX20-003,278.00,279.00,2.768,1.219,16.7,2.825,N
BX20-003,279.00,280.50,2.838,1.144,17.9,2.773,Y
BX20-003,280.50,281.00,3.176,1.150,17.8,2.812,N
BX20-004,0.00,1.50,2.264,0.843,9.7,2.725,N
BX20-004,1.50,2.50,2.509,0.970,18.8,2.772,N
BX20-004,2.50,4.50,2.802,0.928,17.5,2.749,N
BX20-004,4.50,6.00,3.484,1.154,17.1,2.868,N
BX20-004,6.00,7.00,2.917,0.912,18.3,2.813,N
BX20-004,7.00,8.00,3.464,1.204,20.4,2.878,N
BX20-004,8.00,9.00,3.323,1.362,18.7,2.851,N
BX20-004,9.00,10.00,3.664,1.066,22.8,2.858,N
BX20-004,10.00,12.00,3.585,1.236,23.3,2.870,N
BX20-004,12.00,14.00,2.656,1.002,18.9,2.750,N
BX20-004,14.00,15.50,3.650,1.329,21.1,2.852,N
BX20-004,15.50,16.50,3.902,1.218,26.2,2.894,N
BX20-004,16.50,18.00,3.136,1.077,17.3,2.840,N
BX20-004,18.00,20.00,3.392,1.160,19.7,2.818,N
BX20-004,20.00,21.50,3.725,1.127,21.1,2.829,N
BX20-004,21.50,23.00,3.179,1.004,18.9,2.781,N
BX20-004,23.00,24.50,2.900,0.988,16.3,2.800,N
BX20-004,24.50,26.00,3.121,1.025,15.5,2.818,N
BX20-004,26.00,27.50,3.454,1.301,20.1,2.846,N
BX20-004,27.50,29.50,3.278,1.012,18.9,2.818,N
BX20-004,29.50,31.00,3.995,1.324,25.2,2.893,N
BX20-004,31.00,32.00,3.720,1.279,22.1,2.895,N
BX20-004,32.00,33.00,3.792,1.237,24.7,2.858,N
BX20-004,33.00,34.00,3.902,1.530,19.0,2.892,N
BX20-004,34.00,36.00,3.966,1.529,24.6,2.852,N
BX20-004,36.00,37.00,3.635,1.175,21.6,2.836,N
BX20-004,37.00,38.50,4.157,1.407,24.4,2.857,N
BX20-004,38.50,39.50,3.475,1.204,20.2,2.874,N
BX20-004,39.50,40.50,4.504,1.532,28.9,2.831,N
BX20-004,40.50,41.50,3.977,1.288,23.8,2.856,N
BX20-004,41.50,42.50,4.754,1.699,30.3,2.904,N
BX20-004,42.50,44.50,3.545,1.290,22.4,2.828,N
BX20-004,44.50,45.50,4.422,1.547,27.8,2.890,N
BX20-004,45.50,47.50,3.548,1.151,22.3,2.822,N
BX20-004,47.50,49.00,4.002,1.366,24.0,2.825,N
BX20-004,49.00,50.00,3.382,1.063,18.3,2.812,N
BX20-004,50.00,51.00,4.044,1.397,20.9,2.827,N
BX20-004,51.00,52.50,4.158,1.514,22.1,2.843,N
BX20-004,52.50,54.00,3.857,1.362,22.5,2.848,N
BX20-004,54.00,55.50,3.745,1.318,21.9,2.842,N
BX20-004,55.50,56.50,3.953,1.265,23.6,2.853,N
BX20-004,56.50,57.50,4.802,1.872,29.1,2.907,N
BX20-004,57.50,59.00,4.023,1.124,25.4,2.881,N
BX20-004,59.00,60.00,3.538,1.244,21.9,2.779,N
BX20-004,60.00,62.00,3.903,1.398,24.1,2.862,N
BX20-004,62.00,63.00,3.816,1.390,20.7,2.805,N
BX20-004,63.00,65.00,3.832,1.244,20.8,2.855,N
BX20-004,65.00,66.00,4.119,1.389,21.7,2.850,N
BX20-004,66.00,67.50,3.554,1.096,21.8,2.800,N
BX20-004,67.50,68.50,3.918,1.250,26.7,2.800,N
BX20-004,68.50,70.50,4.555,1.495,30.3,2.893,Y
BX20-004,70.50,71.50,4.417,1.489,32.4,2.868,N
BX20-004,71.50,72.50,3.822,1.229,23.2,2.862,Y
BX20-004,72.50,73.50,3.404,1.159,20.8,2.803,N
BX20-004,73.50,74.50,4.169,1.392,18.4,2.860,N
BX20-004,74.50,75.50,4.508,1.454,28.6,2.904,N
BX20-004,75.50,77.50,4.844,1.583,28.0,2.888,N
BX20-004,77.50,79.00,4.734,1.762,29.7,2.924,N
BX20-004,79.00,80.00,4.105,1.593,23.2,2.835,N
BX20-004,80.00,81.50,3.746,1.278,21.8,2.844,N
BX20-004,81.50,82.50,4.977,1.782,33.2,2.949,N
BX20-004,82.50,84.00,4.393,1.616,23.5,2.894,N
BX20-004,84.00,85.00,4.203,1.429,25.8,2.947,N
BX20-004,85.00,86.50,3.933,1.350,23.3,2.900,N
BX20-004,86.50,88.50,5.041,1.721,32.0,2.945,N
BX20-004,88.50,89.50,3.987,1.441,21.0,2.838,N
BX20-004,89.50,91.50,4.428,1.511,28.3,2.852,N
BX20-004,91.50,93.00,4.573,1.662,31.7,2.893,N
BX20-004,93.00,94.00,4.777,1.720,28.0,2.941,N
BX20-004,94.00,95.50,4.024,1.419,25.4,2.865,N
BX20-004,95.50,96.50,4.923,1.559,32.3,2.922,N
BX20-004,96.50,97.50,4.862,1.570,29.4,2.945,N
BX20-004,97.50,99.50,4.679,1.597,27.1,2.916,N
BX20-004,99.50,100.50,3.793,1.394,20.9,2.871,N
BX20-004,100.50,101.50,4.399,1.580,23.7,2.893,N
BX20-004,101.50,102.50,4.795,1.763,25.6,2.916,N
BX20-004,102.50,103.50,3.833,1.449,26.0,2.831,N
BX20-004,103.50,105.00,4.663,1.535,25.7,2.844,N
BX20-004,105.00,106.00,4.387,1.588,25.3,2.844,N
BX20-004,106.00,107.50,4.458,1.321,26.8,2.938,N
BX20-004,107.50,109.00,4.161,1.549,25.0,2.842,N
BX20-004,109.00,110.50,4.251,1.443,26.1,2.864,N
BX20-004,110.50,111.50,4.107,1.367,24.4,2.871,N
BX20-004,111.50,112.50,3.920,1.448,25.8,2.820,N
BX20-004,112.50,114.50,4.485,1.494,22.8,2.916,N
BX20-004,114.50,116.00,4.484,1.631,26.7,2.901,N
BX20-004,116.00,117.00,3.905,1.409,24.4,2.869,N
BX20-004,117.00,118.00,4.849,1.593,27.3,2.872,N
BX20-004,118.00,119.00,3.419,1.145,25.7,2.837,N
BX20-004,119.00,120.00,4.361,1.470,28.5,2.891,N
BX20-004,120.00,121.00,4.161,1.490,26.8,2.890,N
BX20-004,121.00,123.00,4.282,1.468,26.8,2.953,N
BX20-004,123.00,124.00,4.616,1.663,26.3,2.839,N
BX20-004,124.00,125.00,4.115,1.496,21.1,2.915,N
BX20-004,125.00,126.00,4.893,1.739,26.4,2.907,Y
BX20-004,126.00,127.50,4.913,1.661,31.7,2.961,N
BX20-004,127.50,129.50,4.114,1.183,22.5,2.864,N
BX20-004,129.50,131.00,4.680,1.613,32.4,2.924,N
BX20-004,131.00,133.00,4.315,1.479,27.5,2.895,N
BX20-004,133.00,134.00,5.011,1.820,29.6,2.871,N
BX20-004,134.00,135.00,4.325,1.502,27.0,2.871,N
BX20-004,135.00,136.00,4.602,1.447,26.5,2.911,N
BX20-004,136.00,137.50,4.453,1.481,25.2,2.958,N
BX20-004,137.50,139.00,3.851,1.400,24.6,2.846,N
BX20-004,139.00,140.50,4.232,1.431,21.0,2.828,N
BX20-004,140.50,142.00,4.640,1.650,29.0,2.895,N
BX20-004,142.00,143.50,4.730,1.740,28.4,2.936,N
BX20-004,143.50,145.50,3.771,1.314,21.9,2.886,N
BX20-004,145.50,146.50,3.898,1.327,22.0,2.868,N
BX20-004,146.50,147.50,3.763,1.310,22.1,2.883,N
BX20-004,147.50,149.50,3.938,1.179,20.1,2.865,N
BX20-004,149.50,151.00,4.232,1.486,23.2,2.938,N
BX20-004,151.00,153.00,4.535,1.660,27.3,2.868,N
BX20-004,153.00,154.50,4.161,1.485,25.1,2.878,N
BX20-004,154.50,155.50,4.088,1.421,24.1,2.850,N
BX20-004,155.50,157.50,4.490,1.527,26.4,2.901,N
BX20-004,157.50,159.50,3.526,1.385,17.1,2.837,N
BX20-004,159.50,160.50,4.632,1.710,29.7,2.892,N
BX20-004,160.50,162.50,3.802,1.414,24.6,2.866,N
BX20-004,162.50,163.50,3.833,1.294,24.1,2.814,N
BX20-004,163.50,165.50,3.654,1.498,24.0,2.841,N
BX20-004,165.50,167.50,3.547,1.173,20.0,2.811,N
BX20-004,167.50,169.50,3.778,1.357,21.9,2.827,N
BX20-004,169.50,171.00,4.189,1.486,21.0,2.886,N
BX20-004,171.00,173.00,3.726,1.300,19.6,2.856,N
BX20-004,173.00,174.50,3.977,1.357,23.7,2.861,N
BX20-004,174.50,175.50,3.064,1.020,18.2,2.856,Y
BX20-004,175.50,176.50,3.279,1.052,18.5,2.785,N
BX20-004,176.50,177.50,3.742,1.318,22.6,2.812,N
BX20-004,177.50,178.50,3.739,1.365,19.2,2.808,N
BX20-004,178.50,179.50,3.411,1.086,23.3,2.837,N
BX20-004,179.50,181.00,3.617,1.179,21.6,2.798,N
BX20-004,181.00,183.00,4.131,1.420,26.0,2.871,N
BX20-004,183.00,184.50,3.484,1.179,22.2,2.840,N
BX20-004,184.50,186.00,3.700,1.174,20.3,2.820,N
BX20-004,186.00,188.00,3.454,1.334,19.3,2.850,N
BX20-004,188.00,189.00,4.095,1.395,23.5,2.853,N
BX20-004,189.00,191.00,3.473,1.104,18.7,2.775,Y
BX20-004,191.00,192.50,3.913,1.482,22.9,2.905,N
BX20-004,192.50,193.50,3.067,1.121,20.6,2.784,N
BX20-004,193.50,194.50,3.715,1.274,21.6,2.840,N
BX20-004,194.50,195.50,2.929,1.019,12.2,2.771,N
BX20-004,195.50,196.50,3.366,1.267,21.7,2.861,Y
BX20-004,196.50,198.00,3.611,1.404,21.7,2.829,N
BX20-004,198.00,199.50,3.073,1.021,19.4,2.790,N
BX20-004,199.50,200.50,3.066,1.004,20.7,2.804,N
BX20-004,200.50,202.50,3.754,1.326,17.0,2.921,N
BX20-004,202.50,203.50,2.810,1.049,21.0,2.770,N
BX20-004,203.50,205.00,3.034,0.907,16.8,2.798,N
BX20-004,205.00,206.50,2.560,0.780,14.1,2.814,N
BX20-004,206.50,208.50,3.177,1.181,16.4,2.794,N
BX20-004,208.50,209.50,2.667,0.989,17.2,2.803,N
BX20-004,209.50,211.00,3.167,1.271,17.2,2.774,N
BX20-004,211.00,212.00,3.595,1.181,19.4,2.850,N
BX20-004,212.00,213.50,2.421,1.139,14.5,2.791,N
BX20-004,213.50,214.50,3.031,1.174,18.0,2.815,N
BX20-004,214.50,216.50,2.971,1.111,15.7,2.745,N
BX20-004,216.50,217.50,2.921,0.959,19.9,2.723,N
BX20-004,217.50,218.50,3.225,1.262,17.9,2.795,N
BX20-004,218.50,220.50,2.611,0.917,16.0,2.777,N
BX20-004,220.50,221.50,2.445,0.911,14.7,2.748,N
BX20-004,221.50,222.50,2.287,0.700,17.1,2.714,N
BX20-004,222.50,224.00,2.988,1.153,16.9,2.794,N
BX20-004,224.00,226.00,3.104,1.265,19.2,2.809,N
BX20-004,226.00,227.50,2.654,1.063,17.6,2.775,N
BX20-004,227.50,229.50,3.018,1.104,17.7,2.829,N
BX20-004,229.50,230.50,2.462,0.733,15.9,2.775,N
BX20-004,230.50,232.00,2.026,1.030,12.8,2.661,N
BX20-004,232.00,234.00,2.566,0.890,16.3,2.769,N
BX20-004,234.00,235.00,2.256,0.786,16.8,2.686,N
BX20-005,0.00,1.00,0.712,0.213,6.9,2.637,N
BX20-005,1.00,3.00,0.934,0.510,6.4,2.698,N
BX20-005,3.00,4.00,0.267,0.136,2.7,2.665,Y
BX20-005,4.00,5.00,0.964,0.326,7.2,2.676,N
BX20-005,5.00,6.00,0.776,0.310,5.0,2.686,N
BX20-005,6.00,7.00,0.702,0.123,2.6,2.674,N
BX20-005,7.00,8.00,1.397,0.240,10.8,2.666,N
BX20-005,8.00,9.50,0.345,0.194,1.4,2.648,N
BX20-005,9.50,10.50,1.002,0.482,8.2,2.689,N
BX20-005,10.50,11.50,1.205,0.402,7.3,2.725,N
BX20-005,11.50,12.50,0.613,0.248,6.3,2.690,N
BX20-005,12.50,14.50,1.056,0.293,10.0,2.701,N
BX20-005,14.50,16.00,1.209,0.360,8.0,2.706,N
BX20-005,16.00,17.50,1.018,0.346,2.5,2.603,N
BX20-005,17.50,18.50,1.259,0.482,8.9,2.756,N
BX20-005,18.50,19.50,1.517,0.666,10.6,2.717,N
BX20-005,19.50,21.50,1.650,0.516,8.8,2.766,N
BX20-005,21.50,22.50,1.490,0.396,10.8,2.695,N
BX20-005,22.50,23.50,1.577,0.456,9.4,2.650,N
BX20-005,23.50,25.50,1.751,0.658,8.9,2.728,N
BX20-005,25.50,26.50,1.719,0.559,9.0,2.757,N
BX20-005,26.50,28.00,1.768,0.760,13.1,2.749,N
BX20-005,28.00,29.00,1.601,0.690,11.8,2.684,N
BX20-005,29.00,30.00,1.333,0.658,10.2,2.703,N
BX20-005,30.00,32.00,1.512,0.579,8.4,2.687,N
BX20-005,32.00,33.00,1.830,0.655,12.4,2.733,N
BX20-005,33.00,35.00,1.973,0.350,10.3,2.717,N
BX20-005,35.00,36.00,2.187,0.679,9.6,2.847,N
BX20-005,36.00,38.00,1.676,0.715,8.0,2.774,N
BX20-005,38.00,39.00,1.052,0.354,7.2,2.715,N
BX20-005,39.00,40.50,2.025,0.673,12.8,2.728,N
BX20-005,40.50,42.00,1.776,0.712,12.5,2.685,N
BX20-005,42.00,43.50,1.824,0.615,10.3,2.720,N
BX20-005,43.50,44.50,1.676,0.498,8.9,2.736,N
BX20-005,44.50,46.50,2.338,1.023,12.0,2.752,N
BX20-005,46.50,48.00,2.244,0.755,13.6,2.732,N
BX20-005,48.00,49.00,1.643,0.605,8.2,2.716,N
BX20-005,49.00,51.00,1.996,0.705,12.4,2.745,N
BX20-005,51.00,52.00,2.058,0.752,12.3,2.736,N
BX20-005,52.00,54.00,1.701,0.502,9.2,2.699,N
BX20-005,54.00,56.00,2.368,0.920,13.7,2.724,N
BX20-005,56.00,57.00,2.426,0.746,17.4,2.769,N
BX20-005,57.00,58.50,2.716,0.796,19.3,2.753,N
BX20-005,58.50,60.50,2.855,0.955,12.9,2.760,N
BX20-005,60.50,61.50,3.253,1.011,21.0,2.852,N
BX20-005,61.50,62.50,3.038,1.037,17.1,2.803,N
BX20-005,62.50,64.00,2.580,0.646,17.2,2.721,N
BX20-005,64.00,65.00,2.656,0.844,14.7,2.762,N
BX20-005,65.00,66.50,2.714,0.964,13.5,2.773,N
BX20-005,66.50,67.50,2.516,0.660,12.5,2.803,N
BX20-005,67.50,69.00,3.339,1.242,16.7,2.842,N
BX20-005,69.00,70.00,2.676,1.081,17.2,2.763,N
BX20-005,70.00,71.50,2.545,0.812,15.8,2.838,Y
BX20-005,71.50,72.50,3.123,0.927,17.8,2.792,N
BX20-005,72.50,74.50,2.958,0.906,14.5,2.870,N
BX20-005,74.50,75.50,3.088,1.036,17.0,2.793,N
BX20-005,75.50,77.50,3.595,1.299,21.7,2.841,N
BX20-005,77.50,78.50,3.580,1.317,22.0,2.845,N
BX20-005,78.50,80.50,3.643,1.219,22.3,2.861,N
BX20-005,80.50,81.50,3.231,1.299,21.2,2.848,N
BX20-005,81.50,83.50,2.991,1.039,18.4,2.817,N
BX20-005,83.50,84.50,3.603,1.132,20.6,2.845,N
BX20-005,84.50,85.50,3.252,1.040,21.5,2.832,N
BX20-005,85.50,87.50,4.016,1.550,21.3,2.851,N
BX20-005,87.50,88.50,3.731,1.267,23.5,2.787,N
BX20-005,88.50,90.00,3.250,1.271,16.4,2.779,N
BX20-005,90.00,91.00,3.408,1.117,20.4,2.840,N
BX20-005,91.00,92.00,3.552,1.088,18.0,2.892,N
BX20-005,92.00,94.00,3.706,1.236,21.0,2.810,N
BX20-005,94.00,95.00,3.828,1.362,24.7,2.805,N
BX20-005,95.00,96.50,4.356,1.598,27.3,2.853,N
BX20-005,96.50,98.50,4.505,1.660,31.9,2.901,N
BX20-005,98.50,100.50,3.658,1.335,24.7,2.863,N
BX20-005,100.50,101.50,3.919,1.435,21.1,2.848,N
BX20-005,101.50,103.00,3.859,1.335,19.9,2.858,N
BX20-005,103.00,104.00,4.154,1.560,20.9,2.854,N
BX20-005,104.00,105.00,3.617,1.269,20.4,2.813,Y
BX20-005,105.00,107.00,4.971,1.655,30.1,2.912,N
BX20-005,107.00,108.00,4.565,1.324,24.3,2.927,N
BX20-005,108.00,109.50,4.094,1.175,26.5,2.843,N
BX20-005,109.50,110.50,4.727,1.802,27.8,2.911,N
BX20-005,110.50,111.50,4.764,1.753,28.4,2.977,N
BX20-005,111.50,113.00,4.920,1.677,31.4,2.925,N
BX20-005,113.00,115.00,4.594,1.556,26.1,2.956,N
BX20-005,115.00,116.50,4.862,1.705,30.0,2.862,N
BX20-005,116.50,117.50,5.345,1.868,36.4,2.969,N
BX20-005,117.50,118.50,4.601,1.572,28.1,2.860,N
BX20-005,118.50,120.50,5.090,1.985,28.8,2.878,N
BX20-005,120.50,122.50,5.294,1.934,32.8,2.929,N
BX20-005,122.50,124.50,6.138,2.284,38.7,2.987,N
BX20-005,124.50,126.00,5.195,1.875,28.3,2.882,N
BX20-005,126.00,127.00,5.525,1.947,31.9,2.937,N
BX20-005,127.00,129.00,4.951,1.860,27.2,2.902,N
BX20-005,129.00,130.00,5.101,1.841,31.8,2.950,N
BX20-005,130.00,131.50,6.243,2.132,38.4,2.918,N
BX20-005,131.50,133.50,5.914,1.920,36.8,2.980,N
BX20-005,133.50,135.00,5.658,2.029,34.8,3.004,N
BX20-005,135.00,136.00,5.972,1.912,37.0,2.959,N
BX20-005,136.00,137.00,5.562,1.983,33.3,2.946,N
BX20-005,137.00,139.00,5.504,2.149,32.3,2.919,N
BX20-005,139.00,140.00,6.065,2.114,37.1,2.991,N
BX20-005,140.00,141.50,6.152,2.134,36.0,2.935,Y
BX20-005,141.50,143.50,5.212,1.806,35.2,2.942,N
BX20-005,143.50,145.50,6.315,2.263,40.3,2.985,N
BX20-005,145.50,146.50,6.925,2.468,43.6,3.052,N
BX20-005,146.50,148.00,6.342,2.235,40.3,2.960,N
BX20-005,148.00,150.00,6.529,2.323,39.4,3.040,N
BX20-005,150.00,151.00,6.353,2.202,38.8,2.998,N
BX20-005,151.00,152.00,6.258,2.181,36.6,2.972,N
BX20-005,152.00,153.00,6.031,2.098,36.3,2.955,N
BX20-005,153.00,155.00,6.695,2.252,42.5,3.047,N
BX20-005,155.00,157.00,7.394,2.592,45.3,3.054,N
BX20-005,157.00,158.50,7.093,2.433,43.3,3.009,N
BX20-005,158.50,160.50,7.015,2.440,43.5,3.044,N
BX20-005,160.50,162.00,6.991,2.444,37.4,3.001,N
BX20-005,162.00,164.00,6.898,2.439,39.9,3.000,N
BX20-005,164.00,165.50,7.790,2.740,44.7,3.043,N
BX20-005,165.50,167.00,6.924,2.323,41.4,3.078,Y
BX20-005,167.00,169.00,7.193,2.443,42.9,3.075,N
BX20-005,169.00,170.00,8.018,2.770,46.5,3.096,N
BX20-005,170.00,171.00,7.283,2.506,45.2,3.039,N
BX20-005,171.00,172.00,7.323,2.629,40.4,3.062,N
BX20-005,172.00,173.00,7.431,2.568,41.0,3.063,N
BX20-005,173.00,174.00,7.462,2.586,41.0,3.046,N
BX20-005,174.00,176.00,7.502,2.566,45.3,2.999,N
BX20-005,176.00,178.00,7.748,2.908,41.9,3.131,N
BX20-005,178.00,180.00,7.554,2.475,45.4,3.094,Y
BX20-005,180.00,181.00,8.069,2.782,48.3,3.119,N
BX20-005,181.00,182.00,7.229,2.465,41.8,3.052,N
BX20-005,182.00,184.00,8.156,2.789,46.4,3.050,N
BX20-005,184.00,185.50,8.172,2.785,50.0,3.047,N
BX20-005,185.50,187.50,8.321,2.775,48.9,3.051,Y
BX20-005,187.50,189.00,7.762,2.621,46.7,3.109,N
BX20-005,189.00,191.00,8.070,2.769,46.7,3.103,N
BX20-005,191.00,193.00,8.085,2.923,46.6,3.071,N
BX20-005,193.00,194.00,8.691,3.114,50.4,3.086,N
BX20-005,194.00,196.00,8.462,2.866,53.1,3.098,N
BX20-005,196.00,197.50,8.158,2.792,51.0,3.099,N
BX20-005,197.50,198.50,8.807,3.093,50.0,3.124,N
BX20-005,198.50,199.50,7.801,2.788,46.9,3.105,N
BX20-005,199.50,200.50,8.273,2.804,51.5,3.093,N
BX20-005,200.50,202.50,8.361,2.906,50.4,3.108,N
BX20-005,202.50,204.00,8.283,2.762,50.8,3.142,N
BX20-005,204.00,205.00,8.047,2.782,45.9,3.145,N
BX20-005,205.00,206.00,8.821,3.093,52.7,3.130,N
BX20-005,206.00,208.00,8.628,2.902,52.7,3.097,N
BX20-005,208.00,210.00,8.874,2.981,52.7,3.124,N
BX20-005,210.00,211.50,8.536,2.963,52.2,3.117,N
BX20-005,211.50,212.50,8.803,2.967,54.1,3.149,N
BX20-005,212.50,213.50,8.627,3.039,53.9,3.122,N
BX20-005,213.50,214.50,8.364,2.905,52.2,3.134,N
BX20-005,214.50,215.50,9.262,3.121,54.9,3.095,N
BX20-005,215.50,217.50,9.268,3.273,55.4,3.057,N
BX20-005,217.50,218.50,9.084,3.046,54.7,3.144,N
BX20-005,218.50,220.00,9.121,3.279,54.6,3.060,N
BX20-005,220.00,221.50,8.270,3.042,50.0,3.141,N
BX20-005,221.50,223.50,9.449,3.339,56.7,3.109,N
BX20-005,223.50,225.00,9.178,3.360,56.3,3.093,N
BX20-005,225.00,226.50,9.074,3.146,54.2,3.061,N
BX20-005,226.50,228.00,9.160,3.205,54.3,3.100,N
BX20-005,228.00,230.00,8.857,3.084,55.2,3.117,N
BX20-005,230.00,231.00,9.259,3.198,53.1,3.109,N
BX20-005,231.00,232.00,8.699,2.925,51.4,3.089,N
BX20-005,232.00,233.00,8.937,3.161,52.7,3.187,N
BX20-005,233.00,234.00,8.685,3.088,51.3,3.076,N
BX20-005,234.00,236.00,8.528,2.933,53.3,3.074,N
BX20-005,236.00,237.50,9.592,3.277,58.5,3.085,N
BX20-005,237.50,238.50,8.728,3.002,54.2,3.043,N
BX20-005,238.50,239.50,8.900,3.205,50.5,3.155,N
BX20-005,239.50,241.50,8.815,3.202,53.8,3.116,N
BX20-005,241.50,243.00,9.179,3.222,51.7,3.077,N
BX20-005,243.00,244.50,9.246,3.161,55.8,3.066,N
BX20-005,244.50,246.50,8.701,3.014,53.3,3.142,N
BX20-005,246.50,247.50,8.803,2.940,54.8,3.036,N
BX20-005,247.50,248.50,9.034,3.240,52.0,3.086,N
BX20-005,248.50,250.00,8.831,2.933,51.9,3.094,N
BX20-005,250.00,251.00,8.744,3.070,53.5,3.086,N
BX20-005,251.00,252.50,8.803,3.025,56.5,3.099,N
BX20-005,252.50,254.50,8.813,2.865,50.6,3.100,N
BX20-005,254.50,256.00,8.828,3.045,52.1,3.184,N
BX20-005,256.00,258.00,8.648,3.111,51.6,3.152,N
BX20-005,258.00,259.00,9.114,3.089,52.6,3.075,N
BX20-005,259.00,260.50,9.110,3.192,52.9,3.089,N
BX20-005,260.50,261.50,8.764,3.178,55.7,3.111,N
BX20-005,261.50,262.50,8.758,3.067,49.3,3.127,N
BX20-005,262.50,264.50,9.077,3.028,52.4,3.078,N
BX20-005,264.50,265.50,8.575,3.152,53.5,3.098,N
BX20-005,265.50,266.50,8.737,3.057,52.6,3.070,N
BX20-005,266.50,268.00,8.780,3.035,51.4,3.145,N
BX20-005,268.00,269.00,8.317,2.896,53.5,3.114,N
BX20-005,269.00,270.00,8.650,3.050,51.7,3.044,N
BX20-006,0.00,1.00,0.390,0.057,1.2,2.668,N
BX20-006,1.00,2.00,0.031,0.010,0.5,2.654,N
BX20-006,2.00,4.00,0.494,0.215,5.4,2.629,N
BX20-006,4.00,5.00,0.020,0.010,3.2,2.595,N
BX20-006,5.00,7.00,0.020,0.010,0.5,2.606,N
BX20-006,7.00,9.00,0.253,0.253,0.5,2.607,N
BX20-006,9.00,10.00,0.020,0.108,0.5,2.565,N
BX20-006,10.00,11.00,0.326,0.032,0.5,2.647,Y
BX20-006,11.00,13.00,0.080,0.010,3.5,2.625,N
BX20-006,13.00,14.00,0.020,0.010,0.5,2.652,N
BX20-006,14.00,15.50,0.151,0.170,1.2,2.606,N
BX20-006,15.50,16.50,0.020,0.165,2.0,2.673,N
BX20-006,16.50,18.00,0.107,0.010,1.5,2.656,N
BX20-006,18.00,20.00,0.674,0.292,0.5,2.657,N
BX20-006,20.00,21.00,0.173,0.079,4.2,2.679,N
BX20-006,21.00,22.50,0.508,0.277,4.0,2.623,N
BX20-006,22.50,23.50,0.536,0.201,4.0,2.646,N
BX20-006,23.50,24.50,0.315,0.180,4.0,2.601,N
BX20-006,24.50,26.00,0.030,0.158,0.5,2.628,N
BX20-006,26.00,27.00,0.576,0.200,0.6,2.604,N
BX20-006,27.00,28.50,0.020,0.027,0.5,2.623,N
BX20-006,28.50,29.50,0.020,0.028,0.5,2.577,N
BX20-006,29.50,31.50,0.020,0.037,1.4,2.622,Y
