X,Y,Z,DX,DY,DZ,ROCKTYPE,WEATHERING,CLASS,ZN_PCT,AG_GPT,DENSITY,PERIOD
10060.0,20180.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.172,1.03,2.630,
10060.0,20200.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.235,1.41,2.634,
10060.0,20200.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.035,0.21,2.622,
10060.0,20200.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.412,2.47,2.645,
10060.0,20200.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.068,0.41,2.624,
10060.0,20200.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.250,1.50,2.635,
10060.0,20200.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.125,0.75,2.627,
10060.0,20200.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.640,3.84,2.658,
10060.0,20200.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.477,2.86,2.649,
10060.0,20200.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.062,0.37,2.624,
10060.0,20200.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.151,0.91,2.629,
10060.0,20200.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.228,1.37,2.634,
10060.0,20200.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.088,0.53,2.625,
10060.0,20200.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20200.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.441,2.64,2.646,
10060.0,20200.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.045,0.27,2.623,
10060.0,20200.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.202,1.21,2.632,
10060.0,20220.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.589,3.54,2.655,
10060.0,20220.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.647,3.88,2.659,
10060.0,20220.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.203,1.22,2.632,
10060.0,20220.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.328,1.97,2.640,
10060.0,20220.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.149,0.89,2.629,
10060.0,20220.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.035,0.21,2.622,
10060.0,20220.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.292,1.75,2.638,
10060.0,20220.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.599,3.59,2.656,
10060.0,20220.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.316,1.90,2.639,
10060.0,20220.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.243,1.46,2.635,
10060.0,20220.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.164,0.99,2.630,
10060.0,20220.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.275,1.65,2.637,
10060.0,20220.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.678,4.07,2.661,
10060.0,20220.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.099,0.59,2.626,
10060.0,20220.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.057,0.34,2.623,
10060.0,20220.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.073,0.44,2.624,
10060.0,20220.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.578,3.47,2.655,
10060.0,20220.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.088,0.53,2.625,
10060.0,20220.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.440,2.64,2.646,
10060.0,20220.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20220.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.081,0.49,2.625,
10060.0,20240.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.281,1.69,2.637,
10060.0,20240.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.167,1.00,2.630,
10060.0,20240.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.236,1.41,2.634,
10060.0,20240.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.529,3.17,2.652,
10060.0,20240.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.903,5.42,2.674,
10060.0,20240.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.293,1.76,2.638,
10060.0,20240.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.713,4.28,2.663,
10060.0,20240.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.445,2.67,2.647,
10060.0,20240.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.077,0.46,2.625,
10060.0,20240.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.250,1.50,2.635,
10060.0,20240.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.267,1.60,2.636,
10060.0,20240.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.699,4.19,2.662,
10060.0,20240.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.377,2.26,2.643,
10060.0,20240.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.753,4.52,2.665,
10060.0,20240.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.288,1.73,2.637,
10060.0,20240.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20240.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.308,1.85,2.638,
10060.0,20260.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.041,0.25,2.622,
10060.0,20260.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.451,2.71,2.647,
10060.0,20260.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.104,0.63,2.626,
10060.0,20260.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.134,0.80,2.628,
10060.0,20260.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.181,1.09,2.631,
10060.0,20260.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.371,2.23,2.642,
10060.0,20260.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.227,1.36,2.634,
10060.0,20260.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.168,1.01,2.630,
10060.0,20260.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.123,0.74,2.627,
10060.0,20260.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.031,0.19,2.622,
10060.0,20260.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20260.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.655,3.93,2.659,
10060.0,20280.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.240,1.44,2.634,
10060.0,20280.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.099,0.59,2.626,
10060.0,20280.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.544,3.26,2.653,
10060.0,20280.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.506,3.03,2.650,
10060.0,20280.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.513,3.08,2.651,
10060.0,20280.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.512,3.07,2.651,
10060.0,20280.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.040,0.24,2.622,
10060.0,20280.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.391,2.35,2.643,
10060.0,20280.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.430,2.58,2.646,
10060.0,20280.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.720,4.32,2.663,
10060.0,20280.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.188,1.13,2.631,
10060.0,20280.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.229,1.37,2.634,
10060.0,20280.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.483,2.90,2.649,
10060.0,20280.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.167,1.00,2.630,
10060.0,20280.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20280.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.418,2.51,2.645,
10060.0,20300.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.293,1.76,2.638,
10060.0,20300.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.319,1.92,2.639,
10060.0,20300.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.424,2.55,2.645,
10060.0,20300.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.130,0.78,2.628,
10060.0,20300.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.119,0.71,2.627,
10060.0,20300.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.033,0.20,2.622,
10060.0,20300.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.232,1.39,2.634,
10060.0,20300.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.499,2.99,2.650,
10060.0,20300.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.031,0.19,2.622,
10060.0,20300.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.165,0.99,2.630,
10060.0,20300.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.102,0.61,2.626,
10060.0,20300.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.069,0.42,2.624,
10060.0,20300.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.103,0.62,2.626,
10060.0,20300.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.355,2.13,2.641,
10060.0,20300.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.259,1.56,2.636,
10060.0,20300.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20300.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.394,2.36,2.644,
10060.0,20300.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.700,4.20,2.662,
10060.0,20300.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.178,1.07,2.631,
10060.0,20300.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.278,1.67,2.637,
10060.0,20300.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.124,0.74,2.627,
10060.0,20320.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.099,0.59,2.626,
10060.0,20320.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.179,1.08,2.631,
10060.0,20320.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.373,2.24,2.642,
10060.0,20320.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.283,1.70,2.637,
10060.0,20320.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.032,0.19,2.622,
10060.0,20320.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.572,3.43,2.654,
10060.0,20320.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.558,3.35,2.654,
10060.0,20320.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.199,1.19,2.632,
10060.0,20320.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.482,2.89,2.649,
10060.0,20320.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,350.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.227,1.36,2.634,
10060.0,20320.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.388,2.33,2.643,
10060.0,20320.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.371,2.23,2.642,
10060.0,20320.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.097,0.58,2.626,
10060.0,20320.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.344,2.07,2.641,
10060.0,20320.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10060.0,20320.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.094,0.56,2.626,
10060.0,20320.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.552,3.31,2.653,
10060.0,20320.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.271,1.63,2.636,
